uid,cluster
62014,3
62015,6
62017,3
62020,7
62024,2
62026,6
62031,3
62033,7
62037,7
62038,5
62039,6
62040,4
62041,9
62042,3
62048,3
62049,3
62051,4
62058,4
62059,7
62061,7
62064,0
62065,0
62068,3
62069,4
62070,0
62072,4
62074,6
62078,7
62080,0
62081,3
62089,9
62090,4
62093,2
62094,2
62095,2
62099,7
62100,3
62101,3
62103,5
62108,7
62109,3
62110,6
62111,7
62118,9
62120,9
62121,0
62124,9
62141,5
62143,5
62144,6
62146,7
62149,0
62150,9
62152,2
62153,4
62155,4
62156,4
62159,8
62170,0
62172,3
62174,0
62176,0
62177,5
62178,4
62183,4
62187,6
62190,5
62192,3
62193,6
62194,3
62200,6
62202,2
62206,0
62208,8
62210,3
62212,6
62216,7
62217,3
62218,0
62220,5
62222,4
62223,3
62225,7
62226,4
62228,6
62229,4
62231,4
62240,6
62241,5
62242,3
62246,7
62247,9
62250,4
62258,6
62259,0
62261,5
62263,8
62264,7
62266,5
62267,6
62274,2
62277,2
62279,5
62280,3
62286,7
62288,2
62291,6
62292,4
62293,5
62297,4
62301,2
62304,7
62305,7
62313,3
62317,7
62319,4
62321,9
62322,9
62323,4
62324,0
62325,3
62339,2
62343,3
62346,2
62351,7
62352,0
62353,7
62356,4
62358,2
62359,6
62360,3
62361,7
62363,9
62367,9
62368,9
62369,5
62370,9
62371,0
62374,0
62376,7
62379,2
62382,3
62386,2
62388,3
62392,5
62400,5
62402,7
62403,4
62404,4
62406,7
62407,7
62410,0
62412,7
62416,4
62417,3
62419,3
62420,0
62421,4
62422,0
62425,4
62426,7
62427,6
62430,7
62431,2
62432,7
62435,4
62440,6
62441,0
62444,7
62450,7
62453,4
62454,6
62456,3
62458,5
62467,3
62468,5
62469,2
62476,4
62478,6
62491,7
62493,2
62500,4
62502,7
62505,7
62507,6
62512,9
62514,4
62516,9
62517,4
62518,4
62519,0
62522,3
62524,0
62525,6
62526,7
62529,6
62530,9
62531,0
62537,6
62538,3
62539,9
62541,6
62544,5
62547,0
62548,9
62553,6
62555,3
62558,3
62559,0
62560,6
62561,9
62562,3
62565,6
62566,0
62567,7
62568,6
62569,9
62570,0
62574,7
62575,6
62582,7
62583,0
62585,9
62588,4
62589,2
62591,2
62595,7
62597,7
62598,6
62602,3
62604,9
62609,4
62612,3
62613,6
62614,4
62617,7
62628,9
62629,7
62630,4
62631,6
62637,6
62640,7
62642,6
62643,7
62644,4
62649,3
62650,7
62654,9
62655,2
62659,4
62661,7
62663,0
62665,5
62667,0
62668,4
62670,6
62673,6
62676,5
62681,0
62687,7
62694,7
62695,3
62697,8
62698,9
62700,4
62702,4
62704,7
62705,0
62707,7
62708,7
62710,9
62715,6
62720,5
62724,5
62729,0
62730,4
62734,5
62739,4
62741,0
62743,2
62745,0
62751,2
62753,7
62757,9
62758,2
62759,4
62765,3
62766,5
62767,2
62770,9
62773,7
62777,4
62778,0
62779,9
62782,5
62783,2
62785,3
62786,2
62787,3
62789,4
62792,0
62801,7
62803,9
62806,4
62808,9
62816,7
62817,7
62823,3
62825,9
62827,5
62829,0
62830,4
62831,7
62841,7
62842,0
62843,7
62844,8
62846,6
62847,4
62849,4
62850,2
62856,6
62857,7
62860,0
62861,0
62862,9
62863,9
62867,0
62868,6
62869,0
62871,8
62873,3
62876,4
62877,2
62881,4
62884,2
62885,9
62886,2
62889,7
62891,6
62895,7
62896,2
62898,2
62899,4
62905,7
62907,7
62910,4
62913,3
62914,0
62916,4
62917,6
62918,7
62922,4
62923,4
62928,7
62931,3
62932,5
62935,7
62936,4
62937,3
62938,4
62939,7
62941,4
62943,2
62944,3
62945,9
62950,0
62951,0
62954,0
62961,8
62962,4
62966,2
62968,9
62970,9
62972,9
62973,4
62976,7
62977,7
62978,6
62980,5
62981,9
62983,4
62985,7
62988,2
62990,9
62993,2
62994,7
62997,4
62998,3
63005,6
63007,3
63008,2
63011,2
63012,7
63021,7
63022,7
63023,0
63032,4
63037,6
63038,5
63039,5
63042,2
63044,3
63045,5
63052,6
63056,7
63057,4
63058,0
63059,7
63063,7
63065,9
63067,4
63068,4
63069,0
63070,3
63074,3
63075,4
63078,9
63081,4
63082,0
63083,9
63085,7
63086,4
63087,7
63089,3
63090,7
63091,4
63093,4
63094,7
63097,5
63099,0
63102,6
63104,6
63107,2
63110,0
63111,4
63113,2
63115,4
63118,0
63120,0
63122,4
63123,4
63125,9
63126,3
63127,4
63129,6
63132,3
63135,9
63136,5
63138,4
63139,7
63141,4
63145,6
63146,9
63148,4
63152,3
63154,6
63157,0
63159,4
63162,7
63166,4
63169,4
63170,6
63174,8
63178,4
63180,5
63181,4
63182,7
63183,3
63187,9
63190,7
63191,9
63193,6
63194,7
63196,7
63199,7
63202,0
63206,2
63208,4
63210,0
63211,3
63213,4
63215,6
63217,7
63221,7
63224,6
63225,7
63226,9
63227,3
63228,0
63229,9
63231,9
63234,7
63236,8
63241,5
63245,6
63246,7
63247,7
63253,4
63254,7
63256,3
63258,9
63261,9
63263,9
63265,4
63267,9
63275,0
63278,5
63280,2
63284,4
63285,3
63286,7
63287,7
63288,5
63289,5
63291,9
63292,0
63293,3
63295,0
63297,4
63301,2
63304,9
63308,2
63310,9
63314,7
63315,6
63316,0
63321,6
63324,9
63329,4
63332,9
63334,9
63335,4
63337,0
63338,3
63339,4
63345,7
63357,7
63358,9
63359,6
63360,4
63361,7
63362,0
63367,3
63368,2
63369,4
63371,6
63372,4
63373,6
63375,6
63376,9
63381,9
63383,9
63385,6
63386,7
63391,5
63392,2
63393,5
63395,4
63397,5
63398,9
63399,9
63402,2
63403,7
63405,5
63407,3
63414,4
63415,4
63418,4
63419,9
63421,0
63423,9
63425,6
63427,7
63428,9
63430,4
63431,4
63432,7
63436,4
63437,5
63438,9
63440,9
63443,9
63447,7
63449,9
63451,5
63453,7
63455,3
63457,9
63460,6
63464,9
63468,9
63469,3
63470,9
63471,7
63474,9
63476,6
63477,6
63479,9
63480,9
63481,4
63484,4
63486,4
63489,7
63490,6
63491,3
63496,7
63497,7
63498,7
63500,7
63501,6
63503,3
63505,0
63507,4
63508,4
63511,7
63513,6
63514,5
63515,3
63523,3
63525,6
63528,6
63529,7
63530,7
63531,8
63534,0
63536,5
63538,5
63539,5
63540,3
63541,0
63542,2
63545,5
63547,3
63552,9
63553,5
63556,4
63557,7
63558,7
63559,6
63560,7
63561,4
63562,4
63563,0
63564,4
63567,0
63568,6
63571,0
63572,4
63577,6
63578,6
63579,5
63580,9
63581,9
63582,5
63584,3
63585,2
63587,3
63588,7
63589,6
63590,6
63594,0
63599,4
63600,2
63601,7
63604,4
63605,9
63613,9
63615,2
63617,7
63623,7
63630,6
63633,4
63635,0
63636,6
63638,4
63640,5
63645,6
63647,3
63650,4
63652,9
63657,6
63659,7
63660,7
63661,0
63663,0
63665,3
63667,9
63669,9
63670,7
63671,0
63672,7
63674,4
63676,6
63677,0
63679,7
63681,7
63684,5
63689,7
63690,4
63694,6
63695,5
63696,7
63697,7
63699,4
63700,0
63701,3
63708,9
63710,9
63712,6
63714,3
63715,6
63717,5
63718,7
63721,7
63724,5
63725,6
63726,7
63727,5
63728,4
63731,7
63732,3
63735,0
63736,0
63738,9
63741,2
63743,7
63746,7
63750,5
63752,4
63753,7
63754,6
63755,6
63759,7
63760,5
63764,4
63765,6
63766,6
63769,3
63770,6
63779,7
63781,0
63783,6
63784,9
63788,7
63792,9
63793,7
63794,4
63795,4
63801,3
63808,3
63809,0
63810,3
63814,9
63823,3
63825,5
63827,7
63828,6
63829,5
63831,7
63834,4
63837,2
63838,9
63840,7
63843,0
63845,7
63847,4
63850,6
63851,3
63853,7
63855,6
63856,4
63858,0
63859,5
63860,4
63864,7
63869,4
63872,7
63873,7
63877,3
63881,4
63882,5
63885,6
63887,4
63889,4
63890,2
63893,8
63895,0
63896,9
63902,6
63905,6
63908,6
63914,4
63916,6
63919,3
63921,3
63922,2
63923,4
63924,9
63925,6
63927,9
63928,7
63929,7
63930,9
63936,7
63939,2
63940,5
63941,0
63943,9
63945,4
63946,7
63949,0
63955,0
63956,3
63959,6
63960,4
63961,9
63962,4
63964,6
63966,9
63971,6
63972,7
63973,5
63977,7
63978,2
63979,9
63980,3
63981,7
63983,3
63985,7
63989,6
63991,7
63992,7
63994,7
63995,6
63996,0
63999,5
64001,6
64002,4
64003,4
64005,7
64006,5
64007,6
64008,7
64014,9
64016,0
64019,0
64026,9
64027,4
64031,3
64036,7
64042,0
64044,6
64046,4
64047,9
64048,9
64049,2
64050,5
64052,9
64054,3
64060,4
64064,6
64065,3
64066,9
64067,9
64072,3
64075,9
64076,3
64080,6
64082,0
64084,8
64092,6
64095,5
64099,5
64101,6
64102,4
64105,7
64106,9
64107,6
64108,9
64109,4
64111,0
64113,4
64114,7
64115,9
64117,2
64121,9
64124,9
64125,9
64126,7
64129,0
64133,5
64134,5
64135,4
64136,3
64138,3
64141,9
64142,0
64143,9
64147,9
64148,2
64151,7
64155,9
64156,5
64158,0
64159,7
64161,5
64166,9
64167,2
64168,9
64170,5
64171,2
64174,8
64177,7
64179,9
64185,4
64192,0
64194,7
64196,7
64202,4
64204,9
64207,9
64209,9
64212,6
64216,7
64217,5
64221,4
64223,6
64226,3
64227,2
64228,9
64229,4
64230,5
64231,6
64233,9
64234,7
64239,7
64241,4
64243,6
64244,4
64246,0
64252,9
64256,5
64258,4
64259,7
64260,0
64263,9
64264,7
64265,3
64266,2
64270,7
64274,0
64277,3
64278,4
64279,2
64280,9
64283,5
64286,2
64287,5
64291,9
64293,4
64295,5
64296,5
64297,5
64298,4
64299,7
64301,3
64303,3
64307,2
64308,5
64310,5
64311,9
64314,0
64317,0
64322,3
64326,5
64328,3
64335,0
64338,4
64342,2
64344,7
64347,0
64351,4
64352,7
64355,4
64356,7
64357,0
64358,9
64360,4
64364,9
64365,6
64366,3
64367,4
64368,4
64369,6
64370,7
64371,3
64373,4
64375,9
64378,4
64379,4
64382,7
64385,7
64386,4
64388,0
64390,5
64392,7
64393,9
64396,3
64397,0
64403,9
64404,2
64406,4
64408,5
64409,7
64411,5
64414,0
64415,2
64416,7
64419,5
64422,0
64423,6
64425,9
64426,4
64428,5
64430,7
64434,7
64436,0
64438,7
64439,6
64440,6
64441,5
64442,4
64446,7
64447,5
64448,7
64450,3
64451,7
64452,5
64454,3
64455,5
64461,5
64463,3
64464,7
64465,2
64466,9
64467,7
64468,5
64474,9
64477,2
64483,4
64484,5
64489,8
64494,7
64496,9
64498,4
64503,0
64505,9
64506,2
64508,7
64509,9
64511,3
64514,7
64516,4
64517,4
64518,3
64522,2
64525,2
64526,3
64527,3
64529,5
64533,5
64534,6
64535,4
64536,7
64537,7
64538,7
64539,2
64540,0
64541,0
64543,0
64547,3
64548,9
64561,7
64562,4
64565,9
64566,4
64570,7
64571,3
64572,4
64574,0
64578,5
64580,7
64582,3
64585,0
64586,4
64591,9
64593,3
64594,7
64595,5
64599,7
64601,5
64602,4
64603,6
64605,7
64608,0
64609,9
64611,0
64616,9
64618,7
64621,5
64623,4
64627,9
64629,3
64630,6
64631,3
64635,3
64636,6
64642,0
64644,5
64647,4
64650,4
64651,6
64652,0
64655,7
64656,7
64657,3
64658,9
64661,4
64662,4
64663,9
64665,0
64666,0
64668,5
64670,3
64677,9
64678,2
64683,4
64684,5
64685,3
64686,6
64687,3
64688,7
64690,0
64692,6
64694,4
64696,0
64700,7
64701,5
64706,5
64707,2
64709,4
64717,6
64718,5
64719,4
64720,2
64721,6
64724,3
64725,0
64727,5
64728,4
64731,9
64732,6
64736,5
64744,4
64746,7
64747,7
64749,3
64751,4
64753,7
64755,4
64758,9
64759,4
64760,5
64761,3
64762,6
64763,7
64765,0
64767,3
64768,6
64769,9
64770,6
64773,7
64776,0
64779,4
64783,4
64787,2
64792,7
64793,9
64803,7
64809,4
64810,3
64813,9
64814,7
64815,5
64817,4
64819,7
64825,0
64826,4
64827,7
64828,0
64829,6
64831,5
64832,0
64834,7
64835,4
64838,7
64846,4
64849,0
64852,9
64858,5
64859,6
64860,6
64861,3
64866,9
64876,5
64881,7
64882,9
64883,9
64885,7
64887,7
64891,4
64893,0
64894,5
64896,6
64898,7
64899,9
64900,9
64901,4
64904,4
64905,3
64906,0
64907,5
64914,6
64916,7
64919,4
64920,6
64922,3
64923,2
64924,5
64926,5
64927,5
64928,0
64931,9
64938,3
64944,6
64945,7
64947,4
64948,0
64949,7
64952,7
64953,7
64954,0
64955,6
64956,9
64958,4
64959,0
64961,2
64963,9
64964,3
64966,6
64968,6
64972,5
64974,3
64977,5
64978,3
64981,3
64982,7
64988,9
64995,5
64996,4
64997,7
64998,8
64999,5
65000,9
65002,6
65003,7
65004,5
65005,9
65007,4
65009,2
65012,7
65017,9
65019,0
65023,5
65027,5
65033,6
65035,3
65047,0
65049,6
65053,5
65056,7
65058,7
65060,3
65062,9
65064,9
65065,7
65066,9
65070,6
65072,6
65074,5
65075,3
65078,5
65079,4
65080,6
65081,9
65083,4
65085,4
65086,9
65088,9
65089,7
65091,0
65094,9
65098,4
65102,0
65104,3
65109,9
65110,0
65111,4
65112,4
65115,2
65125,7
65127,7
65128,0
65135,2
65136,7
65139,0
65141,4
65142,6
65143,4
65144,5
65145,7
65150,6
65154,9
65156,3
65157,4
65158,4
65159,2
65160,3
65163,4
65166,9
65167,7
65169,9
65172,6
65179,0
65185,7
65187,6
65190,4
65193,4
65194,7
65195,0
65198,7
65199,3
65202,4
65209,3
65212,7
65213,0
65216,3
65217,4
65218,9
65219,9
65222,8
65225,0
65226,5
65227,4
65228,9
65229,5
65232,9
65234,3
65236,6
65237,2
65238,4
65239,0
65241,0
65242,4
65246,6
65247,7
65250,7
65252,9
65253,7
65254,6
65257,3
65265,5
65266,7
65269,4
65273,9
65274,9
65275,9
65278,4
65281,3
65282,0
65285,7
65286,0
65290,2
65291,6
65292,7
65295,9
65306,0
65307,7
65310,3
65314,6
65317,2
65319,0
65321,3
65322,7
65327,5
65335,3
65338,5
65340,2
65341,7
65343,7
65345,5
65346,4
65347,5
65348,6
65353,4
65354,3
65356,0
65357,4
65358,7
65359,3
65360,4
65362,3
65364,2
65370,6
65373,4
65374,3
65375,3
65376,4
65379,4
65383,7
65389,7
65391,5
65397,9
65402,0
65403,4
65404,5
65405,0
65407,7
65408,4
65410,6
65411,2
65414,0
65418,6
65423,7
65425,8
65431,3
65433,4
65434,7
65436,7
65445,9
65446,9
65447,4
65457,4
65458,4
65459,4
65460,7
65461,3
65462,3
65464,4
65465,3
65469,7
65470,2
65473,6
65475,3
65477,6
65478,3
65482,2
65487,4
65488,0
65492,7
65495,7
65496,5
65497,2
65498,4
65500,5
65502,3
65503,0
65513,3
65516,5
65518,6
65519,6
65520,6
65521,0
65523,8
65524,4
65525,0
65527,3
65528,5
65529,4
65534,6
65538,6
65542,5
65543,0
65546,6
65550,6
65552,0
65553,5
65555,0
65559,2
65570,9
65573,7
65574,7
65579,7
65580,8
65582,0
65585,8
65587,7
65588,6
65590,4
65592,7
65593,9
65594,5
65599,6
65601,2
65603,9
65605,0
65606,9
65613,0
65617,6
65622,3
65624,6
65628,0
65630,9
65632,9
65635,8
65637,0
65638,3
65643,4
65647,5
65650,7
65651,3
65653,3
65655,7
65656,4
65657,6
65660,3
65662,0
65670,4
65672,3
65675,7
65678,0
65679,2
65681,7
65683,0
65688,4
65693,4
65694,3
65695,9
65705,5
65706,7
65707,7
65708,4
65714,9
65717,0
65719,4
65727,9
65730,7
65732,4
65733,7
65738,0
65742,0
65743,7
65749,7
65750,4
65752,9
65756,0
65757,9
65758,6
65759,6
65762,4
65763,4
65764,0
65765,0
65774,6
65776,7
65777,8
65780,7
65782,2
65783,5
65784,7
65785,0
65787,5
65788,3
65789,4
65791,9
65793,6
65794,7
65795,6
65800,4
65801,7
65802,4
65804,4
65806,3
65814,6
65815,4
65816,0
65825,5
65827,5
65829,3
65836,5
65838,6
65843,5
65844,0
65845,9
65849,6
65850,3
65853,3
65854,4
65855,2
65857,4
65858,0
65864,4
65865,3
65866,7
65867,6
65869,9
65870,4
65874,4
65879,3
65884,6
65886,9
65887,6
65889,7
65890,7
65893,0
65895,9
65901,9
65917,6
65921,7
65924,2
65927,5
65933,2
65936,6
65939,0
65940,7
65945,4
65946,0
65947,3
65948,4
65952,6
65953,6
65955,5
65957,9
65960,4
65967,6
65968,5
65970,6
65972,0
65973,7
65974,9
65978,3
65980,6
65984,5
65987,9
65988,9
65990,2
65993,5
65995,6
65997,7
65999,0
66001,6
66004,5
66012,7
66015,3
66016,0
66019,0
66025,3
66026,0
66028,4
66031,5
66033,3
66034,4
66036,2
66039,7
66041,5
66046,2
66047,7
66048,7
66051,0
66055,2
66056,0
66059,4
66061,9
66062,0
66066,5
66067,5
66069,6
66072,3
66073,6
66075,0
66077,2
66080,4
66082,4
66083,4
66085,0
66086,7
66089,4
66092,7
66094,4
66097,3
66098,6
66099,6
66100,4
66101,9
66103,7
66104,0
66106,3
66107,2
66108,4
66109,6
66110,9
66111,5
66112,4
66114,7
66118,5
66119,4
66121,4
66122,4
66127,5
66128,0
66130,3
66134,9
66135,3
66136,9
66137,7
66146,7
66150,4
66155,4
66156,9
66158,7
66159,5
66161,7
66163,9
66164,6
66171,4
66173,5
66175,3
66180,6
66181,4
66182,7
66187,4
66189,4
66191,0
66192,2
66197,4
66199,9
66201,2
66204,9
66205,6
66209,5
66211,4
66213,4
66214,3
66216,6
66217,7
66218,7
66219,3
66223,4
66225,7
66226,4
66229,7
66237,4
66242,7
66246,7
66248,8
66252,9
66253,2
66255,0
66258,0
66261,0
66263,0
66267,9
66269,5
66272,6
66274,9
66275,7
66277,4
66279,9
66281,5
66283,2
66285,5
66286,0
66287,7
66288,2
66290,0
66295,5
66296,0
66299,8
66300,2
66301,4
66304,4
66308,4
66314,4
66315,2
66322,4
66323,4
66328,4
66330,7
66331,0
66334,0
66338,5
66339,4
66340,6
66341,4
66343,4
66345,3
66346,7
66349,4
66351,9
66353,0
66355,3
66357,7
66359,4
66362,7
66364,3
66367,2
66368,7
66370,3
66372,5
66375,9
66376,4
66380,6
66382,2
66383,7
66384,4
66385,6
66390,0
66393,0
66402,4
66404,4
66405,4
66419,3
66420,4
66421,9
66423,4
66424,6
66426,9
66428,9
66429,4
66432,3
66433,7
66434,6
66444,3
66445,7
66448,4
66449,0
66453,7
66456,2
66460,3
66461,3
66462,9
66464,2
66466,8
66468,6
66470,3
66471,0
66474,0
66477,7
66482,5
66483,3
66484,7
66486,0
66487,9
66489,3
66493,9
66497,9
66498,3
66504,0
66506,0
66507,9
66508,2
66510,7
66512,0
66515,0
66518,7
66519,6
66522,4
66524,9
66530,6
66537,4
66538,4
66540,3
66542,4
66544,7
66555,0
66557,4
66559,3
66560,4
66564,4
66566,6
66571,9
66576,9
66579,3
66580,6
66584,5
66587,0
66589,5
66590,6
66592,3
66593,7
66594,2
66595,4
66596,6
66598,9
66601,9
66602,7
66604,3
66605,6
66607,4
66608,0
66609,3
66611,2
66612,9
66615,2
66616,4
66617,4
66618,4
66620,0
66621,2
66623,7
66626,9
66629,2
66631,5
66634,4
66637,7
66639,7
66640,9
66641,7
66645,9
66646,4
66647,4
66650,7
66651,2
66653,7
66654,4
66659,9
66665,2
66668,3
66670,3
66672,2
66673,4
66674,7
66676,6
66678,7
66679,2
66684,2
66685,3
66686,9
66691,0
66693,7
66695,7
66698,0
66701,5
66702,4
66703,6
66705,0
66706,5
66711,7
66712,3
66713,0
66716,5
66717,7
66720,3
66722,3
66727,9
66729,4
66732,5
66734,7
66740,6
66743,5
66745,5
66752,9
66753,9
66757,9
66760,0
66762,7
66763,7
66766,3
66769,3
66770,9
66771,5
66773,5
66774,6
66777,2
66778,9
66779,6
66780,6
66781,7
66783,7
66784,9
66785,5
66788,5
66794,4
66796,3
66798,7
66801,4
66802,5
66807,9
66814,6
66818,4
66821,0
66822,7
66825,0
66826,4
66828,0
66832,5
66837,0
66838,6
66839,3
66840,7
66842,9
66844,4
66845,0
66847,6
66854,0
66856,7
66857,7
66858,5
66859,0
66860,9
66863,0
66864,9
66867,0
66868,7
66871,9
66877,5
66881,4
66883,5
66885,6
66887,6
66890,2
66894,5
66895,0
66896,6
66897,9
66900,4
66907,9
66909,5
66910,7
66916,3
66917,7
66923,4
66925,7
66926,7
66928,0
66929,9
66930,9
66931,6
66932,7
66933,0
66934,7
66937,0
66940,7
66941,5
66943,6
66945,4
66946,9
66952,4
66954,7
66957,7
66966,6
66968,9
66969,6
66970,0
66975,8
66976,7
66978,5
66980,9
66983,0
66992,9
67001,9
67004,0
67005,7
67007,4
67008,3
67010,5
67015,3
67018,9
67019,0
67025,6
67028,0
67029,2
67031,7
67034,6
67035,7
67038,9
67041,7
67046,5
67047,3
67048,7
67049,9
67053,2
67054,4
67057,5
67058,7
67059,0
67060,3
67063,4
67066,5
67068,6
67069,7
67070,3
67071,9
67073,9
67074,6
67075,6
67078,9
67080,7
67082,7
67084,7
67085,9
67088,7
67092,9
67094,9
67095,7
67096,4
67097,0
67098,7
67100,0
67101,5
67105,0
67106,4
67113,4
67115,9
67117,2
67120,3
67127,5
67128,9
67130,4
67131,7
67136,5
67139,9
67140,0
67144,6
67145,4
67150,9
67151,8
67156,9
67157,9
67159,7
67160,0
67162,9
67164,3
67170,7
67176,0
67177,0
67179,7
67180,2
67181,7
67186,6
67188,5
67189,6
67191,5
67192,9
67195,8
67200,7
67208,6
67209,9
67211,3
67212,5
67213,3
67214,7
67216,6
67217,5
67218,5
67220,4
67222,9
67224,4
67232,0
67234,4
67236,6
67237,7
67238,3
67240,9
67248,0
67250,9
67252,7
67257,4
67258,7
67264,6
67267,7
67269,0
67271,2
67276,3
67279,7
67280,5
67283,3
67285,4
67288,5
67289,4
67291,3
67292,6
67293,7
67297,0
67299,4
67302,8
67303,0
67305,7
67307,9
67308,5
67311,4
67312,0
67313,8
67317,9
67319,9
67321,0
67322,5
67325,4
67327,0
67328,0
67329,0
67330,6
67336,3
67341,9
67347,6
67348,4
67349,0
67350,0
67360,7
67361,3
67363,0
67366,0
67368,5
67369,5
67370,3
67374,2
67375,3
67376,2
67377,4
67379,4
67382,4
67383,7
67385,7
67386,7
67394,3
67397,4
67398,2
67400,4
67401,4
67403,8
67404,0
67406,7
67408,0
67409,0
67411,5
67412,3
67414,5
67416,4
67420,7
67421,3
67422,4
67424,9
67430,8
67431,7
67432,4
67436,4
67437,7
67438,3
67440,7
67444,6
67445,3
67446,4
67449,3
67451,6
67452,7
67456,7
67457,0
67460,9
67462,7
67464,9
67468,5
67469,2
67471,0
67474,4
67475,7
67476,9
67478,0
67481,4
67482,4
67484,4
67485,7
67489,0
67490,5
67493,5
67495,7
67497,4
67501,4
67503,0
67504,4
67509,5
67510,3
67511,7
67512,0
67515,6
67516,6
67517,7
67518,7
67519,4
67521,0
67523,4
67524,4
67525,9
67532,6
67534,0
67536,5
67537,4
67538,9
67539,7
67543,9
67546,8
67547,6
67549,9
67551,0
67552,3
67554,6
67555,9
67559,4
67561,5
67562,0
67569,4
67570,5
67573,2
67575,8
67578,9
67579,3
67580,3
67581,7
67582,9
67588,0
67590,9
67591,9
67595,4
67597,9
67598,7
67601,3
67604,6
67606,9
67610,6
67611,3
67617,2
67618,3
67624,5
67626,7
67627,5
67628,7
67629,6
67630,4
67634,7
67636,9
67638,6
67643,5
67646,7
67648,4
67650,4
67657,6
67658,9
67659,4
67663,7
67664,7
67666,7
67668,6
67669,9
67674,2
67675,0
67678,6
67681,4
67682,9
67683,4
67685,4
67686,7
67696,0
67699,0
67700,3
67704,7
67706,5
67708,7
67715,5
67717,4
67720,3
67722,7
67725,0
67733,0
67734,5
67735,6
67736,7
67739,3
67742,0
67744,2
67749,0
67750,6
67753,2
67754,4
67756,4
67759,7
67763,9
67764,4
67765,6
67766,4
67780,3
67790,9
67791,5
67792,9
67794,6
67795,4
67798,4
67800,0
67806,3
67807,5
67815,7
67816,6
67817,4
67820,2
67821,0
67829,5
67830,9
67833,2
67834,5
67835,0
67842,7
67843,9
67844,0
67846,5
67847,9
67850,2
67855,7
67856,4
67861,7
67863,5
67867,5
67868,7
67869,9
67871,6
67873,9
67875,5
67876,4
67877,4
67878,6
67880,0
67881,6
67882,0
67887,5
67890,4
67891,6
67892,7
67897,5
67898,9
67900,4
67904,7
67905,0
67908,9
67910,4
67914,4
67915,5
67916,3
67917,0
67918,0
67921,7
67945,4
67950,2
67951,4
67952,9
67957,0
67958,5
67959,3
67960,3
67962,5
67967,5
67973,7
67978,4
67983,2
67985,4
67989,4
67990,3
67991,7
67994,7
67996,3
67997,3
67998,3
68000,9
68003,2
68004,3
68011,3
68012,7
68015,4
68018,3
68019,4
68020,0
68025,9
68029,4
68030,9
68036,4
68039,6
68042,8
68043,5
68048,7
68050,4
68055,9
68056,4
68057,9
68058,3
68059,5
68060,6
68061,5
68063,4
68064,8
68068,4
68069,7
68071,4
68072,6
68074,7
68076,6
68078,4
68079,9
68082,7
68083,7
68085,5
68086,2
68089,3
68090,7
68093,7
68096,9
68098,7
68099,6
68100,9
68101,4
68102,2
68104,9
68106,3
68109,3
68111,7
68112,0
68113,0
68114,5
68119,2
68121,5
68127,7
68129,4
68130,9
68131,6
68134,3
68138,0
68140,7
68142,5
68145,4
68146,2
68148,9
68152,2
68155,4
68156,6
68158,2
68162,6
68164,7
68167,7
68173,6
68179,5
68183,0
68187,0
68190,0
68191,6
68192,7
68195,0
68196,6
68199,8
68200,4
68201,9
68202,3
68203,7
68205,4
68207,4
68210,9
68214,5
68216,0
68218,6
68221,8
68222,5
68223,9
68224,8
68229,5
68230,0
68231,9
68233,9
68234,0
68239,5
68240,4
68242,6
68246,3
68252,9
68253,0
68254,4
68256,0
68258,3
68259,2
68262,6
68264,2
68265,5
68267,4
68269,0
68270,0
68273,0
68284,7
68286,6
68290,9
68291,4
68292,3
68294,6
68295,2
68296,7
68297,7
68298,8
68299,6
68300,9
68302,3
68303,7
68307,9
68310,6
68312,4
68313,0
68314,3
68315,7
68316,0
68317,6
68318,0
68320,9
68321,7
68323,5
68324,8
68330,4
68332,3
68339,5
68341,0
68345,7
68351,6
68352,5
68358,7
68359,9
68362,7
68363,3
68364,7
68366,2
68367,9
68368,9
68372,6
68374,4
68375,0
68377,3
68380,6
68383,5
68386,5
68387,6
68388,7
68392,6
68395,6
68401,4
68403,0
68409,3
68411,9
68412,4
68417,5
68419,2
68421,4
68423,4
68425,5
68426,7
68427,9
68428,0
68429,3
68439,9
68440,3
68442,3
68443,6
68444,6
68447,4
68448,3
68449,4
68457,5
68459,6
68461,9
68462,6
68463,5
68464,0
68467,7
68468,3
68469,3
68472,2
68477,6
68483,7
68487,8
68492,0
68493,7
68494,6
68495,0
68498,4
68500,7
68501,3
68503,4
68505,7
68506,7
68508,0
68509,4
68511,5
68512,7
68515,6
68518,3
68519,8
68522,6
68524,7
68526,0
68529,6
68530,7
68532,5
68539,0
68540,7
68547,3
68550,5
68553,4
68555,2
68556,5
68558,7
68561,4
68563,4
68567,0
68572,4
68573,7
68575,5
68578,4
68580,3
68589,7
68590,9
68593,4
68594,0
68599,0
68607,4
68610,7
68613,5
68614,4
68617,0
68621,5
68623,4
68625,0
68626,3
68633,4
68635,4
68638,6
68640,6
68641,4
68644,0
68646,4
68647,7
68651,4
68657,7
68658,4
68660,3
68661,6
68662,9
68664,5
68665,3
68666,5
68669,7
68672,9
68674,9
68678,6
68679,9
68680,4
68684,9
68686,2
68691,4
68693,4
68696,4
68697,9
68698,6
68702,7
68705,9
68708,7
68713,5
68716,5
68717,7
68718,4
68720,9
68721,4
68727,7
68728,0
68729,7
68731,7
68732,9
68733,7
68737,5
68740,9
68744,4
68746,3
68747,7
68748,4
68749,7
68750,4
68751,4
68756,4
68757,4
68763,0
