1546	4895
1547	7570 9094
1548	1220 8843
1549	2116
1550	9309
1551	1298 6902
1553	6178 6627 8095
1554	6240
1555	3075
1556	3583 4035 4570 4895 6359 6498
1557	4446
1558	3210
1559	1120 3105 4421 4637 4970 8042 8792 9671
1560	1608 4270 8210 8614 8908
1561	1230 1356 5966
1562	2550
1563	5229 5350 6632 8250 8677
1564	6214 6870
1565	7388 7599
1566	2550 7388 7599
1567	2550 5964 7388 7599
1568	2550 5964 7388 7599
1569	1710 4542 7388
1570	7388
1572	7388
1574	4270 5229 7365 8403
1575	1321
1576	7325 8590
1577	2919
1578	1911
1579	1167 3343 5229
1580	5159 5806
1581	3647 7733
1584	1167 2341
1586	3583
1587	2341 7733 8666
1588	7365
1590	1911
1591	7733 8854
1592	3244
1593	1345 1974 3767 6173 7365
1594	1345
1595	1881 1911 9020
1596	1574
1597	1542 7404
1598	3583 4916
1600	4724 9417
1601	4724 6338 7828
1602	6338
1603	4192 4609
1604	2344 5344
1606	9495
1607	1710 4978
1608	5740
1609	3009 9849
1610	2016 9849 9878
1612	3283 7176
1613	5373
1614	6747
1615	6643 9315
1616	4089 6293
1617	3399 4089 8405
1618	2117
1619	6465
1621	2117 2719 4626 9094
1623	2620 3811
1624	2061 5194 6573 7404 8042 8293
1625	2550 9852
1626	8917
1628	8407
1629	1473 7360
1630	4850 7183
1631	1413 9558
1632	2329 5734
1634	1230 1473 2390
1635	6096
1636	4135 6190
1639	2563
1640	2746
1641	2899 3136
1642	1380 3738 5649 7183 7735
1643	5434 6499 7166 8367
1645	2737 2950 3133 6458 7735 8405 8665 9233
1646	1581 8837
1647	7781
1648	6421
1649	2381
1651	2985 9263
1652	9501
1653	1120 2568 4188 4297 6643 9037
1654	6017
1655	8067
1657	8276
1658	2895 4046
1659	2895 8276
1660	1146 1460 4046 6533
1661	1922 3282 4088 8102
1662	8102
1663	4557
1665	8102
1666	8102
1667	6371 9991
1668	1736 4555 5829 6367 6686
1669	7760
1671	4557 7978
1672	3893
1674	8938 9878
1675	3893
1676	1907
1677	1974 2468 6558 8242
1678	9148
1680	2468 6248 8242
1681	2468 8322
1683	2029 2468 8242 8620
1684	5500
1685	2468 9804
1686	7388 8376
1688	7285
1690	2468 5069 8242
1691	1146 2468
1693	2468 8242 9348
1694	2468 9804
1695	2468 9065
1696	2468 6870
1697	2468 6747
1698	2468
1699	2468 7026 8242
1700	2550
1701	8598
1702	2468 7026
1703	2468 5110 5478 8242 9754
1704	2468 8620
1705	2468 4366 7026 9912
1706	2468 7166 8242
1707	1912 2189 2468 7026
1708	3558 4433 8598
1709	2550
1710	2468 6755 8242
1713	2468 8242
1714	2468 8242
1715	2468 6875
1717	2872 4135 6190 7544 9777
1718	3377 5472 6199 7978
1719	6199 7276 7978
1720	6199
1722	2743 4396 6199 7978
1723	1709 6199
1724	1242 8993
1725	2375 6199 8450
1727	3909 4396 5346 6199 6316
1729	3377 5836 6199 7255 7978 8621
1730	2942 4760
1732	4347 9708
1734	5472 7255 8621 9617 9785 9986
1735	1551 2669 5472 6316 7255 8450 8522
1736	2942 5346 5472 6199 6316 7978
1737	5472 7255 9585
1738	2078 2942 5472 6199
1739	4484 5223 5423 5472 6083 8149
1740	5472 6199 7978
1741	3377 5423 9163
1742	2707 5472 6199
1743	2942 3377 4046 5472 6199 7350 7775 7978
1745	5930 7350
1747	5930
1748	6199
1749	5472 6199 6757
1750	2078 2203 2942 5346 7012 7705 8034
1751	2203 3745 5472 5930 6199
1752	8825
1753	2942 5472 5930 6757 8796
1754	5657
1756	5472 6199 6757
1757	3700 9711
1758	5667
1759	2550 5649
1761	3628 8284
1762	1425
1763	7150
1764	4637
1765	2550
